??,??,???
result_data_normalWord,641,result-data-normalWord-3749927
result_data_normalWord,644,result-data-normalWord-3324843
result_data_normalWord,645,result-data-normalWord-1168112
result_data_normalWord,659,result-data-normalWord-511037
result_data_normalWord,660,result-data-normalWord-914558
result_data_normalWord,671,result-data-normalWord-261223
result_data_normalWord,674,result-data-normalWord-971735
result_data_normalWord,677,result-data-normalWord-3110275
result_data_normalWord,687,result-data-normalWord-2146369
result_data_normalWord,690,result-data-normalWord-3024418
result_data_normalWord,694,result-data-normalWord-2492155
result_data_normalWord,697,result-data-normalWord-1259265
result_data_normalWord,699,result-data-normalWord-552679
result_data_normalWord,706,result-data-normalWord-1113936
result_data_normalWord,719,result-data-normalWord-3556707
result_data_normalWord,729,result-data-normalWord-1113936
result_data_normalWord,733,result-data-normalWord-1538388
result_data_normalWord,735,result-data-normalWord-2746869
result_data_normalWord,743,result-data-normalWord-1206080
result_data_normalWord,749,result-data-normalWord-273218
result_data_normalWord,755,result-data-normalWord-3273691
result_data_normalWord,757,result-data-normalWord-3024418
result_data_normalWord,764,result-data-normalWord-3777606
result_data_normalWord,766,result-data-normalWord-2146369
result_data_normalWord,769,result-data-normalWord-672752
result_data_normalWord,775,result-data-normalWord-2119153
result_data_normalWord,786,result-data-normalWord-226061
result_data_normalWord,795,result-data-normalWord-653443
result_data_normalWord,799,result-data-normalWord-3024418
result_data_normalWord,805,result-data-normalWord-2746869
result_data_normalWord,810,result-data-normalWord-3556707
result_data_normalWord,811,result-data-normalWord-2075639
result_data_normalWord,812,result-data-normalWord-2492155
result_data_normalWord,815,result-data-normalWord-2146369
result_data_normalWord,824,result-data-normalWord-2298362
result_data_normalWord,825,result-data-normalWord-173748
result_data_normalWord,829,result-data-normalWord-1351071
result_data_normalWord,841,result-data-normalWord-834928
result_data_normalWord,846,result-data-normalWord-653443
result_data_normalWord,857,result-data-normalWord-2403045
result_data_normalWord,864,result-data-normalWord-961547
result_data_normalWord,878,result-data-normalWord-971735
result_data_normalWord,880,result-data-normalWord-672752
result_data_normalWord,905,result-data-normalWord-3789120
result_data_normalWord,908,result-data-normalWord-1845057
result_data_normalWord,913,result-data-normalWord-3110275
result_data_normalWord,916,result-data-normalWord-2377552
result_data_normalWord,918,result-data-normalWord-552679
result_data_normalWord,922,result-data-normalWord-834928
result_data_normalWord,927,result-data-normalWord-273218
result_data_normalWord,932,result-data-normalWord-937444
result_data_normalWord,936,result-data-normalWord-261223
result_data_normalWord,948,result-data-normalWord-3960187
result_data_normalWord,956,result-data-normalWord-2071296
result_data_normalWord,963,result-data-normalWord-2623413
result_data_normalWord,966,result-data-normalWord-767290
result_data_normalWord,967,result-data-normalWord-3392338
result_data_normalWord,970,result-data-normalWord-552679
result_data_normalWord,979,result-data-normalWord-1351071
result_data_normalWord,980,result-data-normalWord-256924
result_data_normalWord,998,result-data-normalWord-2637056
result_data_normalWord,1008,result-data-normalWord-914558
result_data_normalWord,1009,result-data-normalWord-2119153
result_data_normalWord,1012,result-data-normalWord-173748
result_data_normalWord,1016,result-data-normalWord-3960187
result_data_normalWord,1026,result-data-normalWord-2678297
result_data_normalWord,1028,result-data-normalWord-556533
result_data_normalWord,1030,result-data-normalWord-2162294
result_data_normalWord,1032,result-data-normalWord-3110275
result_data_normalWord,1045,result-data-normalWord-2637056
result_data_normalWord,1055,result-data-normalWord-1351071
result_data_normalWord,1059,result-data-normalWord-3777606
result_data_normalWord,1061,result-data-normalWord-3960187
result_data_normalWord,1069,result-data-normalWord-3338224
result_data_normalWord,1072,result-data-normalWord-2146369
result_data_normalWord,1089,result-data-normalWord-2623413
result_data_normalWord,1093,result-data-normalWord-2416631
result_data_normalWord,1102,result-data-normalWord-2146369
result_data_normalWord,1103,result-data-normalWord-2487758
result_data_normalWord,1106,result-data-normalWord-3392338
result_data_normalWord,1108,result-data-normalWord-971735
result_data_normalWord,1111,result-data-normalWord-2162294
result_data_normalWord,1118,result-data-normalWord-653443
result_data_normalWord,1146,result-data-normalWord-273218
result_data_normalWord,1148,result-data-normalWord-937444
result_data_normalWord,1164,result-data-normalWord-2403045
result_data_normalWord,1165,result-data-normalWord-914558
result_data_normalWord,1166,result-data-normalWord-2333331
result_data_normalWord,1168,result-data-normalWord-2637056
result_data_normalWord,1170,result-data-normalWord-2487758
result_data_normalWord,1174,result-data-normalWord-2146369
result_data_normalWord,1180,result-data-normalWord-725035
result_data_normalWord,1182,result-data-normalWord-2377552
result_data_normalWord,1184,result-data-normalWord-2071296
result_data_normalWord,1185,result-data-normalWord-2177658
result_data_normalWord,1186,result-data-normalWord-834928
result_data_normalWord,1198,result-data-normalWord-1259265
result_data_normalWord,1200,result-data-normalWord-2492155
result_data_normalWord,1204,result-data-normalWord-1113261
result_data_normalWord,1220,result-data-normalWord-1351071
result_data_normalWord,1222,result-data-normalWord-961547
result_data_normalWord,1231,result-data-normalWord-971735
result_data_normalWord,1249,result-data-normalWord-3556707
result_data_normalWord,1251,result-data-normalWord-2119153
result_data_normalWord,1256,result-data-normalWord-146131
result_data_normalWord,1259,result-data-normalWord-2492155
result_data_normalWord,1264,result-data-normalWord-173748
result_data_normalWord,1265,result-data-normalWord-2075639
result_data_normalWord,1266,result-data-normalWord-2637056
result_data_normalWord,1269,result-data-normalWord-556533
result_data_normalWord,1292,result-data-normalWord-725035
result_data_normalWord,1297,result-data-normalWord-1113261
result_data_normalWord,1305,result-data-normalWord-3338224
result_data_normalWord,1308,result-data-normalWord-2487758
result_data_normalWord,1317,result-data-normalWord-261223
result_data_normalWord,1318,result-data-normalWord-2746869
result_data_normalWord,1321,result-data-normalWord-226061
result_data_normalWord,1323,result-data-normalWord-3324843
result_data_normalWord,1331,result-data-normalWord-3749927
result_data_normalWord,1339,result-data-normalWord-2177658
result_data_normalWord,1344,result-data-normalWord-2333331
result_data_normalWord,1358,result-data-normalWord-971735
result_data_normalWord,1363,result-data-normalWord-653443
result_data_normalWord,1364,result-data-normalWord-937444
result_data_normalWord,1368,result-data-normalWord-1259265
result_data_normalWord,1392,result-data-normalWord-146131
result_data_normalWord,1393,result-data-normalWord-556533
result_data_normalWord,1400,result-data-normalWord-2403045
result_data_normalWord,1405,result-data-normalWord-3960820
result_data_normalWord,1409,result-data-normalWord-2177658
result_data_normalWord,1411,result-data-normalWord-3273691
result_data_normalWord,1414,result-data-normalWord-1206080
result_data_normalWord,1423,result-data-normalWord-1538388
result_data_normalWord,1430,result-data-normalWord-834928
result_data_normalWord,1433,result-data-normalWord-3789120
result_data_normalWord,1440,result-data-normalWord-2146369
result_data_normalWord,1448,result-data-normalWord-2377552
result_data_normalWord,1470,result-data-normalWord-226061
result_data_normalWord,1471,result-data-normalWord-552679
result_data_normalWord,1473,result-data-normalWord-1259265
result_data_normalWord,1474,result-data-normalWord-937444
result_data_normalWord,1475,result-data-normalWord-653443
result_data_normalWord,1479,result-data-normalWord-2637056
result_data_normalWord,1502,result-data-normalWord-3392338
result_data_normalWord,1506,result-data-normalWord-3273691
result_data_normalWord,1509,result-data-normalWord-264145
result_data_normalWord,1510,result-data-normalWord-2298362
result_data_normalWord,1516,result-data-normalWord-1113261
result_data_normalWord,1531,result-data-normalWord-2377552
result_data_normalWord,1538,result-data-normalWord-146131
result_data_normalWord,1554,result-data-normalWord-2162294
result_data_normalWord,1563,result-data-normalWord-877423
result_data_normalWord,1567,result-data-normalWord-2146369
result_data_normalWord,1572,result-data-normalWord-1845057
result_data_normalWord,1574,result-data-normalWord-230996
result_data_normalWord,1576,result-data-normalWord-552679
result_data_normalWord,1579,result-data-normalWord-273218
result_data_normalWord,1584,result-data-normalWord-264145
result_data_normalWord,1591,result-data-normalWord-2119153
result_data_normalWord,1595,result-data-normalWord-261223
result_data_normalWord,1599,result-data-normalWord-3960820
result_data_normalWord,1611,result-data-normalWord-653443
result_data_normalWord,1612,result-data-normalWord-2119153
result_data_normalWord,1616,result-data-normalWord-552679
result_data_normalWord,1621,result-data-normalWord-264145
result_data_normalWord,1622,result-data-normalWord-1259265
result_data_normalWord,1623,result-data-normalWord-3273691
result_data_normalWord,1624,result-data-normalWord-3392338
result_data_normalWord,1649,result-data-normalWord-3777606
result_data_normalWord,1660,result-data-normalWord-2637056
result_data_normalWord,1662,result-data-normalWord-1113936
result_data_normalWord,1675,result-data-normalWord-672752
result_data_normalWord,1677,result-data-normalWord-937444
result_data_normalWord,1681,result-data-normalWord-230996
result_data_normalWord,1687,result-data-normalWord-3749927
result_data_normalWord,1688,result-data-normalWord-3110275
result_data_normalWord,1702,result-data-normalWord-3789120
result_data_normalWord,1704,result-data-normalWord-2146369
result_data_normalWord,1707,result-data-normalWord-3392338
result_data_normalWord,1709,result-data-normalWord-2487758
result_data_normalWord,1710,result-data-normalWord-2177658
result_data_normalWord,1719,result-data-normalWord-672752
result_data_normalWord,1736,result-data-normalWord-1351071
result_data_normalWord,1740,result-data-normalWord-961547
result_data_normalWord,1741,result-data-normalWord-273218
result_data_normalWord,1760,result-data-normalWord-834928
result_data_normalWord,1761,result-data-normalWord-273218
result_data_normalWord,1762,result-data-normalWord-230996
result_data_normalWord,1764,result-data-normalWord-1206080
result_data_normalWord,1772,result-data-normalWord-672752
result_data_normalWord,1773,result-data-normalWord-961547
result_data_normalWord,1777,result-data-normalWord-3024418
result_data_normalWord,1792,result-data-normalWord-2377552
result_data_normalWord,1794,result-data-normalWord-2403045
result_data_normalWord,1806,result-data-normalWord-3392338
result_data_normalWord,1811,result-data-normalWord-2678297
result_data_normalWord,1819,result-data-normalWord-2986259
result_data_normalWord,1832,result-data-normalWord-1206080
result_data_normalWord,1833,result-data-normalWord-146131
result_data_normalWord,1848,result-data-normalWord-1845057
result_data_normalWord,1854,result-data-normalWord-256924
result_data_normalWord,1855,result-data-normalWord-2416631
result_data_normalWord,1860,result-data-normalWord-971735
result_data_normalWord,1865,result-data-normalWord-877423
result_data_normalWord,1871,result-data-normalWord-1113261
result_data_normalWord,1877,result-data-normalWord-2492155
result_data_normalWord,1881,result-data-normalWord-914558
result_data_normalWord,1885,result-data-normalWord-725035
result_data_normalWord,1886,result-data-normalWord-3324843
result_data_normalWord,1902,result-data-normalWord-1538388
result_data_normalWord,1903,result-data-normalWord-1113936
result_data_normalWord,1905,result-data-normalWord-653443
result_data_normalWord,1911,result-data-normalWord-256924
result_data_normalWord,1912,result-data-normalWord-3024418
result_data_normalWord,1915,result-data-normalWord-1845057
result_data_normalWord,1918,result-data-normalWord-2071296
result_data_normalWord,1921,result-data-normalWord-672752
result_data_normalWord,1930,result-data-normalWord-2416631
result_data_normalWord,1955,result-data-normalWord-1351071
result_data_normalWord,1956,result-data-normalWord-961547
result_data_normalWord,1963,result-data-normalWord-3627437
result_data_normalWord,1964,result-data-normalWord-2403045
result_data_normalWord,1975,result-data-normalWord-173748
result_data_normalWord,1976,result-data-normalWord-3556707
result_data_normalWord,1977,result-data-normalWord-2637056
result_data_normalWord,1982,result-data-normalWord-2298362
result_data_normalWord,1991,result-data-normalWord-261223
result_data_normalWord,2000,result-data-normalWord-3749927
result_data_normalWord,2003,result-data-normalWord-1351071
result_data_normalWord,2011,result-data-normalWord-961547
result_data_normalWord,2028,result-data-normalWord-2071296
result_data_normalWord,2041,result-data-normalWord-2377552
result_data_normalWord,2054,result-data-normalWord-2487758
result_data_normalWord,2055,result-data-normalWord-767290
result_data_normalWord,2056,result-data-normalWord-1206080
result_data_normalWord,2059,result-data-normalWord-2637056
result_data_normalWord,2063,result-data-normalWord-3556707
result_data_normalWord,2073,result-data-normalWord-3627437
result_data_normalWord,2075,result-data-normalWord-2377552
result_data_normalWord,2078,result-data-normalWord-556533
result_data_normalWord,2082,result-data-normalWord-173748
result_data_normalWord,2096,result-data-normalWord-834928
result_data_normalWord,2106,result-data-normalWord-230996
result_data_normalWord,2125,result-data-normalWord-273218
result_data_normalWord,2129,result-data-normalWord-2416631
result_data_normalWord,2133,result-data-normalWord-2403045
result_data_normalWord,2155,result-data-normalWord-3273691
result_data_normalWord,2160,result-data-normalWord-2298362
result_data_normalWord,2161,result-data-normalWord-2487758
result_data_normalWord,2167,result-data-normalWord-914558
result_data_normalWord,2171,result-data-normalWord-834928
result_data_normalWord,2172,result-data-normalWord-937444
result_data_normalWord,2173,result-data-normalWord-2623413
result_data_normalWord,2174,result-data-normalWord-3024418
result_data_normalWord,2179,result-data-normalWord-2986259
result_data_normalWord,2183,result-data-normalWord-2177658
result_data_normalWord,2186,result-data-normalWord-261223
result_data_normalWord,2193,result-data-normalWord-1845057
result_data_normalWord,2195,result-data-normalWord-767290
result_data_normalWord,2199,result-data-normalWord-2298362
result_data_normalWord,2200,result-data-normalWord-3627437
result_data_normalWord,2202,result-data-normalWord-3024418
result_data_normalWord,2210,result-data-normalWord-971735
result_data_normalWord,2213,result-data-normalWord-1113936
result_data_normalWord,2216,result-data-normalWord-725035
result_data_normalWord,2225,result-data-normalWord-273218
result_data_normalWord,2226,result-data-normalWord-256924
result_data_normalWord,2232,result-data-normalWord-653443
result_data_normalWord,2259,result-data-normalWord-937444
result_data_normalWord,2260,result-data-normalWord-2071296
result_data_normalWord,2269,result-data-normalWord-3556707
result_data_normalWord,2270,result-data-normalWord-3777606
result_data_normalWord,2272,result-data-normalWord-3110275
result_data_normalWord,2273,result-data-normalWord-273218
result_data_normalWord,2275,result-data-normalWord-1845057
result_data_normalWord,2281,result-data-normalWord-914558
result_data_normalWord,2288,result-data-normalWord-3960187
result_data_normalWord,2295,result-data-normalWord-834928
result_data_normalWord,2298,result-data-normalWord-2986259
result_data_normalWord,2318,result-data-normalWord-2403045
result_data_normalWord,2323,result-data-normalWord-725035
result_data_normalWord,2341,result-data-normalWord-2162294
result_data_normalWord,2342,result-data-normalWord-2071296
result_data_normalWord,2345,result-data-normalWord-3110275
result_data_normalWord,2347,result-data-normalWord-1113261
result_data_normalWord,2353,result-data-normalWord-767290
result_data_normalWord,2361,result-data-normalWord-725035
result_data_normalWord,2366,result-data-normalWord-2403045
result_data_normalWord,2371,result-data-normalWord-2333331
result_data_normalWord,2372,result-data-normalWord-2377552
result_data_normalWord,2387,result-data-normalWord-2487758
result_data_normalWord,2396,result-data-normalWord-3024418
result_data_normalWord,2406,result-data-normalWord-2623413
result_data_normalWord,2414,result-data-normalWord-511037
result_data_normalWord,2417,result-data-normalWord-230996
result_data_normalWord,2418,result-data-normalWord-261223
result_data_normalWord,2419,result-data-normalWord-1113936
result_data_normalWord,2423,result-data-normalWord-2487758
result_data_normalWord,2429,result-data-normalWord-2986259
result_data_normalWord,2443,result-data-normalWord-937444
result_data_normalWord,2448,result-data-normalWord-767290
result_data_normalWord,2450,result-data-normalWord-2623413
result_data_normalWord,2457,result-data-normalWord-3789120
result_data_normalWord,2458,result-data-normalWord-552679
result_data_normalWord,2489,result-data-normalWord-914558
result_data_normalWord,2491,result-data-normalWord-146131
result_data_normalWord,2497,result-data-normalWord-767290
result_data_normalWord,2501,result-data-normalWord-834928
result_data_normalWord,2502,result-data-normalWord-3392338
result_data_normalWord,2509,result-data-normalWord-2298362
result_data_normalWord,2512,result-data-normalWord-2177658
result_data_normalWord,2514,result-data-normalWord-725035
result_data_normalWord,2517,result-data-normalWord-672752
result_data_normalWord,2518,result-data-normalWord-937444
result_data_normalWord,2519,result-data-normalWord-261223
result_data_normalWord,2528,result-data-normalWord-1113261
result_data_normalWord,2529,result-data-normalWord-1168112
result_data_normalWord,2561,result-data-normalWord-3749927
result_data_normalWord,2563,result-data-normalWord-672752
result_data_normalWord,2565,result-data-normalWord-3338224
result_data_normalWord,2567,result-data-normalWord-2637056
result_data_normalWord,2568,result-data-normalWord-3556707
result_data_normalWord,2571,result-data-normalWord-1845057
result_data_normalWord,2573,result-data-normalWord-2678297
result_data_normalWord,2581,result-data-normalWord-3789120
result_data_normalWord,2591,result-data-normalWord-1113261
result_data_normalWord,2597,result-data-normalWord-767290
result_data_normalWord,2619,result-data-normalWord-2162294
result_data_normalWord,2625,result-data-normalWord-3273691
result_data_normalWord,2627,result-data-normalWord-552679
result_data_normalWord,2638,result-data-normalWord-552679
result_data_normalWord,2644,result-data-normalWord-2333331
result_data_normalWord,2645,result-data-normalWord-1259265
result_data_normalWord,2651,result-data-normalWord-3338224
result_data_normalWord,2662,result-data-normalWord-834928
result_data_normalWord,2663,result-data-normalWord-2298362
result_data_normalWord,2674,result-data-normalWord-511037
result_data_normalWord,2681,result-data-normalWord-2162294
result_data_normalWord,2683,result-data-normalWord-146131
result_data_normalWord,2694,result-data-normalWord-2377552
result_data_normalWord,2695,result-data-normalWord-3777606
result_data_normalWord,2700,result-data-normalWord-2678297
result_data_normalWord,2707,result-data-normalWord-2746869
result_data_normalWord,2709,result-data-normalWord-834928
result_data_normalWord,2714,result-data-normalWord-2146369
result_data_normalWord,2720,result-data-normalWord-1538388
result_data_normalWord,2727,result-data-normalWord-3960187
result_data_normalWord,2732,result-data-normalWord-2416631
result_data_normalWord,2735,result-data-normalWord-3749927
result_data_normalWord,2737,result-data-normalWord-511037
result_data_normalWord,2748,result-data-normalWord-556533
result_data_normalWord,2754,result-data-normalWord-1206080
result_data_normalWord,2764,result-data-normalWord-173748
result_data_normalWord,2773,result-data-normalWord-2071296
result_data_normalWord,2780,result-data-normalWord-672752
result_data_normalWord,2784,result-data-normalWord-256924
result_data_normalWord,2785,result-data-normalWord-226061
result_data_normalWord,2795,result-data-normalWord-767290
result_data_normalWord,2798,result-data-normalWord-725035
result_data_normalWord,2808,result-data-normalWord-273218
result_data_normalWord,2815,result-data-normalWord-2637056
result_data_normalWord,2816,result-data-normalWord-2298362
result_data_normalWord,2827,result-data-normalWord-3324843
result_data_normalWord,2832,result-data-normalWord-2403045
result_data_normalWord,2834,result-data-normalWord-914558
result_data_normalWord,2849,result-data-normalWord-3024418
result_data_normalWord,2850,result-data-normalWord-2623413
result_data_normalWord,2853,result-data-normalWord-230996
result_data_normalWord,2854,result-data-normalWord-173748
result_data_normalWord,2866,result-data-normalWord-1845057
result_data_normalWord,2870,result-data-normalWord-653443
result_data_normalWord,2873,result-data-normalWord-511037
result_data_normalWord,2875,result-data-normalWord-2146369
result_data_normalWord,2878,result-data-normalWord-3960820
result_data_normalWord,2882,result-data-normalWord-1351071
result_data_normalWord,2889,result-data-normalWord-2746869
result_data_normalWord,2894,result-data-normalWord-1168112
result_data_normalWord,2909,result-data-normalWord-2071296
result_data_normalWord,2913,result-data-normalWord-2492155
result_data_normalWord,2927,result-data-normalWord-2678297
result_data_normalWord,2930,result-data-normalWord-3024418
result_data_normalWord,2932,result-data-normalWord-2746869
result_data_normalWord,2936,result-data-normalWord-226061
result_data_normalWord,2941,result-data-normalWord-767290
result_data_normalWord,2942,result-data-normalWord-2075639
result_data_normalWord,2958,result-data-normalWord-3392338
result_data_normalWord,2959,result-data-normalWord-3960187
result_data_normalWord,2961,result-data-normalWord-1259265
result_data_normalWord,2972,result-data-normalWord-725035
result_data_normalWord,2983,result-data-normalWord-2333331
result_data_normalWord,2990,result-data-normalWord-2986259
result_data_normalWord,2999,result-data-normalWord-3024418
result_data_normalWord,3004,result-data-normalWord-273218
result_data_normalWord,3006,result-data-normalWord-2678297
result_data_normalWord,3007,result-data-normalWord-971735
result_data_normalWord,3008,result-data-normalWord-2146369
result_data_normalWord,3010,result-data-normalWord-3273691
result_data_normalWord,3016,result-data-normalWord-2071296
result_data_normalWord,3018,result-data-normalWord-767290
result_data_normalWord,3029,result-data-normalWord-2333331
result_data_normalWord,3033,result-data-normalWord-3789120
result_data_normalWord,3041,result-data-normalWord-877423
result_data_normalWord,3044,result-data-normalWord-3960820
result_data_normalWord,3063,result-data-normalWord-2119153
result_data_normalWord,3071,result-data-normalWord-971735
result_data_normalWord,3077,result-data-normalWord-3556707
result_data_normalWord,3079,result-data-normalWord-3338224
result_data_normalWord,3083,result-data-normalWord-552679
result_data_normalWord,3092,result-data-normalWord-1351071
result_data_normalWord,3093,result-data-normalWord-1113261
result_data_normalWord,3097,result-data-normalWord-3024418
result_data_normalWord,3102,result-data-normalWord-2492155
result_data_normalWord,3105,result-data-normalWord-1538388
result_data_normalWord,3114,result-data-normalWord-2162294
result_data_normalWord,3119,result-data-normalWord-226061
result_data_normalWord,3135,result-data-normalWord-1168112
result_data_normalWord,3147,result-data-normalWord-2678297
result_data_normalWord,3149,result-data-normalWord-971735
result_data_normalWord,3157,result-data-normalWord-1168112
result_data_normalWord,3158,result-data-normalWord-3556707
result_data_normalWord,3159,result-data-normalWord-3324843
result_data_normalWord,3161,result-data-normalWord-2298362
result_data_normalWord,3168,result-data-normalWord-2119153
result_data_normalWord,3170,result-data-normalWord-2746869
result_data_normalWord,3180,result-data-normalWord-914558
result_data_normalWord,3194,result-data-normalWord-1538388
result_data_normalWord,3212,result-data-normalWord-2623413
result_data_normalWord,3214,result-data-normalWord-1113936
result_data_normalWord,3218,result-data-normalWord-146131
result_data_normalWord,3219,result-data-normalWord-552679
result_data_normalWord,3220,result-data-normalWord-3392338
result_data_normalWord,3230,result-data-normalWord-230996
result_data_normalWord,3233,result-data-normalWord-230996
result_data_normalWord,3241,result-data-normalWord-2986259
result_data_normalWord,3242,result-data-normalWord-261223
result_data_normalWord,3245,result-data-normalWord-2146369
result_data_normalWord,3251,result-data-normalWord-2637056
result_data_normalWord,3255,result-data-normalWord-1168112
result_data_normalWord,3265,result-data-normalWord-2333331
result_data_normalWord,3267,result-data-normalWord-273218
result_data_normalWord,3268,result-data-normalWord-653443
result_data_normalWord,3281,result-data-normalWord-914558
result_data_normalWord,3290,result-data-normalWord-2678297
result_data_normalWord,3293,result-data-normalWord-672752
result_data_normalWord,3299,result-data-normalWord-3556707
result_data_normalWord,3301,result-data-normalWord-230996
result_data_normalWord,3302,result-data-normalWord-1113936
result_data_normalWord,3304,result-data-normalWord-725035
result_data_normalWord,3306,result-data-normalWord-1206080
result_data_normalWord,3308,result-data-normalWord-552679
result_data_normalWord,3318,result-data-normalWord-2492155
result_data_normalWord,3324,result-data-normalWord-1113261
result_data_normalWord,3329,result-data-normalWord-2177658
result_data_normalWord,3338,result-data-normalWord-3392338
result_data_normalWord,3363,result-data-normalWord-2403045
result_data_normalWord,3365,result-data-normalWord-3749927
result_data_normalWord,3368,result-data-normalWord-971735
result_data_normalWord,3370,result-data-normalWord-1113936
result_data_normalWord,3372,result-data-normalWord-264145
result_data_normalWord,3374,result-data-normalWord-2637056
result_data_normalWord,3375,result-data-normalWord-511037
result_data_normalWord,3381,result-data-normalWord-230996
result_data_normalWord,3387,result-data-normalWord-3627437
result_data_normalWord,3402,result-data-normalWord-725035
result_data_normalWord,3412,result-data-normalWord-2075639
result_data_normalWord,3419,result-data-normalWord-2146369
result_data_normalWord,3428,result-data-normalWord-2177658
result_data_normalWord,3442,result-data-normalWord-3777606
result_data_normalWord,3444,result-data-normalWord-3324843
result_data_normalWord,3447,result-data-normalWord-2298362
result_data_normalWord,3453,result-data-normalWord-1168112
result_data_normalWord,3470,result-data-normalWord-261223
result_data_normalWord,3471,result-data-normalWord-914558
result_data_normalWord,3482,result-data-normalWord-556533
result_data_normalWord,3484,result-data-normalWord-2071296
result_data_normalWord,3485,result-data-normalWord-2492155
result_data_normalWord,3490,result-data-normalWord-2119153
result_data_normalWord,3502,result-data-normalWord-2333331
result_data_normalWord,3503,result-data-normalWord-725035
result_data_normalWord,3515,result-data-normalWord-767290
result_data_normalWord,3528,result-data-normalWord-3777606
result_data_normalWord,3529,result-data-normalWord-3556707
result_data_normalWord,3532,result-data-normalWord-511037
result_data_normalWord,3534,result-data-normalWord-2746869
result_data_normalWord,3535,result-data-normalWord-261223
result_data_normalWord,3538,result-data-normalWord-1538388
result_data_normalWord,3548,result-data-normalWord-961547
result_data_normalWord,3551,result-data-normalWord-1845057
result_data_normalWord,3558,result-data-normalWord-2492155
result_data_normalWord,3562,result-data-normalWord-2416631
result_data_normalWord,3564,result-data-normalWord-3627437
result_data_normalWord,3570,result-data-normalWord-3324843
result_data_normalWord,3590,result-data-normalWord-2487758
result_data_normalWord,3594,result-data-normalWord-2298362
result_data_normalWord,3601,result-data-normalWord-2746869
result_data_normalWord,3611,result-data-normalWord-264145
result_data_normalWord,3612,result-data-normalWord-2177658
result_data_normalWord,3619,result-data-normalWord-3749927
result_data_normalWord,3628,result-data-normalWord-3324843
result_data_normalWord,3631,result-data-normalWord-725035
result_data_normalWord,3632,result-data-normalWord-2986259
result_data_normalWord,3638,result-data-normalWord-961547
result_data_normalWord,3640,result-data-normalWord-2377552
result_data_normalWord,3644,result-data-normalWord-3273691
result_data_normalWord,3658,result-data-normalWord-725035
result_data_normalWord,3665,result-data-normalWord-261223
result_data_normalWord,3669,result-data-normalWord-3324843
result_data_normalWord,3671,result-data-normalWord-2986259
result_data_normalWord,3678,result-data-normalWord-3960820
result_data_normalWord,3684,result-data-normalWord-2146369
result_data_normalWord,3685,result-data-normalWord-2333331
result_data_normalWord,3689,result-data-normalWord-2746869
result_data_normalWord,3696,result-data-normalWord-2071296
result_data_normalWord,3702,result-data-normalWord-3273691
result_data_normalWord,3703,result-data-normalWord-2119153
result_data_normalWord,3715,result-data-normalWord-1845057
result_data_normalWord,3724,result-data-normalWord-1538388
result_data_downWord,15,result-data-downWord-2071296
result_data_downWord,21,result-data-downWord-2678297
result_data_downWord,22,result-data-downWord-2986259
result_data_downWord,24,result-data-downWord-877423
result_data_downWord,26,result-data-downWord-2487758
result_data_downWord,27,result-data-downWord-3556707
result_data_downWord,50,result-data-downWord-552679
result_data_downWord,55,result-data-downWord-2986259
result_data_downWord,58,result-data-downWord-1168112
result_data_downWord,63,result-data-downWord-2146369
result_data_downWord,69,result-data-downWord-3273691
result_data_downWord,71,result-data-downWord-2075639
result_data_downWord,73,result-data-downWord-146131
result_data_downWord,86,result-data-downWord-2487758
result_data_downWord,91,result-data-downWord-1538388
result_data_downWord,92,result-data-downWord-173748
result_data_downWord,105,result-data-downWord-834928
result_data_downWord,114,result-data-downWord-3556707
result_data_downWord,117,result-data-downWord-3110275
result_data_downWord,124,result-data-downWord-3392338
result_data_downWord,130,result-data-downWord-2377552
result_data_downWord,132,result-data-downWord-2746869
result_data_downWord,133,result-data-downWord-937444
result_data_downWord,134,result-data-downWord-2298362
result_data_downWord,142,result-data-downWord-2986259
result_data_downWord,165,result-data-downWord-3777606
result_data_downWord,172,result-data-downWord-2637056
result_data_downWord,180,result-data-downWord-653443
result_data_downWord,184,result-data-downWord-2177658
result_data_downWord,189,result-data-downWord-173748
result_data_downWord,193,result-data-downWord-3749927
result_data_downWord,202,result-data-downWord-3024418
result_data_downWord,204,result-data-downWord-3960187
result_data_downWord,205,result-data-downWord-3273691
result_data_downWord,207,result-data-downWord-3960820
result_data_downWord,208,result-data-downWord-1206080
result_data_downWord,216,result-data-downWord-3627437
result_data_downWord,217,result-data-downWord-2623413
result_data_downWord,225,result-data-downWord-556533
result_data_downWord,234,result-data-downWord-3392338
result_data_downWord,235,result-data-downWord-226061
result_data_downWord,241,result-data-downWord-2146369
result_data_downWord,248,result-data-downWord-2678297
result_data_downWord,253,result-data-downWord-2119153
result_data_downWord,256,result-data-downWord-1351071
result_data_downWord,260,result-data-downWord-173748
result_data_downWord,271,result-data-downWord-3960187
result_data_downWord,273,result-data-downWord-2746869
result_data_downWord,287,result-data-downWord-230996
result_data_downWord,288,result-data-downWord-971735
result_data_downWord,290,result-data-downWord-3273691
result_data_downWord,304,result-data-downWord-2678297
result_data_downWord,307,result-data-downWord-653443
result_data_downWord,313,result-data-downWord-2487758
result_data_downWord,316,result-data-downWord-511037
result_data_downWord,318,result-data-downWord-226061
result_data_downWord,320,result-data-downWord-725035
result_data_downWord,336,result-data-downWord-256924
result_data_downWord,344,result-data-downWord-556533
result_data_downWord,345,result-data-downWord-552679
