???,??,???
result_data,849,result-data-downWord-1113261
result_data,850,result-data-free-2162294
result_data,851,result-data-upWord-653443
result_data,852,result-data-special-3627437
result_data,853,result-data-downWord-937444
result_data,854,result-data-256924
result_data,855,result-data-special-3024418
result_data,856,result-data-special-3324843
result_data,857,result-data-normalWord-2403045
result_data,858,result-data-downWord-256924
result_data,859,result-data-upWord-3749927
result_data,860,result-data-special-3777606
result_data,861,result-data-special-937444
result_data,862,result-data-free-256924
result_data,863,result-data-free-725035
result_data,864,result-data-normalWord-961547
result_data,865,result-data-3749927
result_data,866,result-data-1168112
result_data,867,result-data-3110275
result_data,868,result-data-upWord-3777606
result_data,869,result-data-downWord-2119153
result_data,870,result-data-free-914558
result_data,871,result-data-free-1113261
result_data,872,result-data-special-2403045
result_data,873,result-data-special-2377552
result_data,874,result-data-special-3110275
result_data,875,result-data-free-1259265
result_data,876,result-data-1259265
result_data,878,result-data-normalWord-971735
result_data,879,result-data-free-2746869
result_data,880,result-data-normalWord-672752
result_data,881,result-data-725035
result_data,882,result-data-special-2403045
result_data,883,result-data-free-3556707
result_data,884,result-data-special-226061
result_data,885,result-data-downWord-1351071
result_data,886,result-data-downWord-672752
result_data,887,result-data-264145
result_data,888,result-data-special-3392338
result_data,889,result-data-downWord-2146369
result_data,890,result-data-upWord-1113261
result_data,891,result-data-3627437
result_data,892,result-data-upWord-767290
result_data,893,result-data-special-3273691
result_data,894,result-data-free-937444
result_data,895,result-data-downWord-2492155
result_data,896,result-data-free-261223
result_data,897,result-data-free-1351071
result_data,898,result-data-146131
result_data,899,result-data-upWord-264145
result_data,900,result-data-downWord-725035
result_data,901,result-data-free-2075639
result_data,902,result-data-downWord-511037
result_data,903,result-data-special-1113261
result_data,904,result-data-special-230996
result_data,905,result-data-normalWord-3789120
result_data,906,result-data-2746869
result_data,907,result-data-special-3024418
result_data,908,result-data-normalWord-1845057
result_data,909,result-data-upWord-146131
result_data,910,result-data-special-1206080
result_data,911,result-data-special-2637056
result_data,912,result-data-free-653443
result_data,913,result-data-normalWord-3110275
result_data,914,result-data-special-3960820
result_data,915,result-data-upWord-2075639
result_data,916,result-data-normalWord-2377552
result_data,917,result-data-free-230996
result_data,918,result-data-normalWord-552679
result_data,919,result-data-special-1259265
result_data,920,result-data-upWord-2119153
result_data,921,result-data-free-2487758
result_data,922,result-data-normalWord-834928
result_data,923,result-data-upWord-914558
result_data,924,result-data-upWord-2746869
result_data,925,result-data-upWord-971735
result_data,926,result-data-upWord-961547
result_data,927,result-data-normalWord-273218
result_data,928,result-data-downWord-2177658
result_data,929,result-data-230996
result_data,930,result-data-2333331
result_data,931,result-data-2177658
result_data,932,result-data-normalWord-937444
result_data,933,result-data-upWord-511037
result_data,934,result-data-downWord-1259265
result_data,935,result-data-free-3960820
result_data,936,result-data-normalWord-261223
result_data,937,result-data-2403045
result_data,938,result-data-downWord-3960820
result_data,939,result-data-937444
result_data,940,result-data-2623413
result_data,941,result-data-free-2377552
result_data,942,result-data-downWord-1206080
result_data,943,result-data-upWord-2623413
result_data,944,result-data-downWord-3024418
result_data,945,result-data-special-146131
result_data,946,result-data-free-2177658
result_data,947,result-data-3324843
result_data,948,result-data-normalWord-3960187
result_data,949,result-data-downWord-1168112
result_data,951,result-data-free-552679
result_data,952,result-data-upWord-3960187
result_data,953,result-data-special-230996
result_data,954,result-data-upWord-1845057
result_data,955,result-data-free-2075639
result_data,956,result-data-normalWord-2071296
result_data,957,result-data-725035
result_data,958,result-data-special-914558
result_data,959,result-data-free-226061
result_data,960,result-data-free-3324843
result_data,961,result-data-special-2071296
result_data,962,result-data-834928
result_data,963,result-data-normalWord-2623413
result_data,964,result-data-special-2678297
result_data,965,result-data-downWord-914558
result_data,966,result-data-normalWord-767290
result_data,967,result-data-normalWord-3392338
result_data,968,result-data-special-3556707
result_data,969,result-data-free-146131
result_data,970,result-data-normalWord-552679
result_data,971,result-data-1351071
result_data,972,result-data-special-971735
result_data,973,result-data-upWord-2487758
result_data,974,result-data-1206080
result_data,975,result-data-free-2298362
result_data,976,result-data-free-2403045
result_data,977,result-data-downWord-672752
result_data,978,result-data-free-1351071
result_data,979,result-data-normalWord-1351071
result_data,980,result-data-normalWord-256924
result_data,981,result-data-special-3338224
result_data,982,result-data-upWord-672752
result_data,983,result-data-2678297
result_data,984,result-data-special-961547
result_data,985,result-data-upWord-261223
result_data,986,result-data-downWord-1113936
result_data,987,result-data-3338224
result_data,988,result-data-free-725035
result_data,989,result-data-special-2075639
result_data,990,result-data-downWord-3110275
result_data,991,result-data-upWord-173748
result_data,992,result-data-upWord-230996
result_data,993,result-data-downWord-971735
result_data,994,result-data-free-3024418
result_data,995,result-data-downWord-1259265
result_data,996,result-data-downWord-2377552
result_data,997,result-data-upWord-2075639
result_data,998,result-data-normalWord-2637056
result_data,999,result-data-upWord-3627437
result_data,1000,result-data-downWord-146131
result_data,1001,result-data-upWord-2071296
result_data,1002,result-data-273218
result_data,1003,result-data-672752
result_data,1004,result-data-downWord-3789120
result_data,1005,result-data-special-834928
result_data,1006,result-data-downWord-2333331
result_data,1007,result-data-upWord-1206080
result_data,1008,result-data-normalWord-914558
result_data,1009,result-data-normalWord-2119153
result_data,1010,result-data-3960187
result_data,1011,result-data-special-2162294
result_data,1012,result-data-normalWord-173748
result_data,1013,result-data-261223
result_data,1014,result-data-961547
result_data,1015,result-data-downWord-3960820
result_data,1016,result-data-normalWord-3960187
result_data,1017,result-data-free-2146369
result_data,1018,result-data-free-2623413
result_data,1019,result-data-downWord-552679
result_data,1020,result-data-914558
result_data,1021,result-data-special-937444
result_data,1022,result-data-upWord-2177658
result_data,1025,result-data-upWord-3960820
result_data,1026,result-data-normalWord-2678297
result_data,1027,result-data-downWord-3024418
result_data,1028,result-data-normalWord-556533
result_data,1029,result-data-special-725035
result_data,1030,result-data-normalWord-2162294
result_data,1031,result-data-special-552679
result_data,1032,result-data-normalWord-3110275
result_data,1033,result-data-downWord-256924
result_data,1034,result-data-upWord-1168112
result_data,1035,result-data-special-2162294
result_data,1036,result-data-free-2298362
result_data,1037,result-data-upWord-511037
result_data,1038,result-data-downWord-672752
result_data,1039,result-data-173748
result_data,1040,result-data-free-3324843
result_data,1041,result-data-special-3024418
result_data,1042,result-data-upWord-2146369
result_data,1043,result-data-3960187
result_data,1044,result-data-special-1168112
result_data,1045,result-data-normalWord-2637056
result_data,1046,result-data-special-1259265
result_data,1047,result-data-free-3749927
result_data,1048,result-data-upWord-1259265
result_data,1049,result-data-free-3392338
result_data,1050,result-data-146131
result_data,1051,result-data-downWord-767290
result_data,1052,result-data-upWord-2623413
result_data,1053,result-data-free-1168112
result_data,1054,result-data-upWord-1845057
result_data,1055,result-data-normalWord-1351071
result_data,1056,result-data-special-3789120
result_data,1057,result-data-971735
result_data,1058,result-data-downWord-3789120
result_data,1059,result-data-normalWord-3777606
result_data,1060,result-data-upWord-256924
result_data,1061,result-data-normalWord-3960187
result_data,1062,result-data-1259265
result_data,1063,result-data-upWord-2678297
result_data,1064,result-data-downWord-1351071
result_data,1065,result-data-free-552679
result_data,1066,result-data-downWord-834928
result_data,1067,result-data-downWord-1206080
result_data,1068,result-data-special-3324843
result_data,1069,result-data-normalWord-3338224
result_data,1070,result-data-downWord-961547
result_data,1071,result-data-2333331
result_data,1072,result-data-normalWord-2146369
result_data,1073,result-data-free-226061
